episode,step,maxsnr_actions,fedcombo_actions,maxsnr_connected,fedcombo_connected,maxsnr_sum_rate,fedcombo_sum_rate,ue_positions,sbs_positions
0,10,"[1, 3, 2, 3, 3, 1, 1, 1, 1, 1, 2, 1, 3, 3, 2, 3, 1, 2, 1, 1]","[1, 3, 3, 2, 3, 1, 2, 2, 1, 2, 2, 1, 1, 3, 2, 2, 3, 2, 2, 2]","[False, True, True, True, False, True, False, False, False, False, False, False, False, True, True, False, False, True, True, False]","[False, True, True, False, False, True, False, False, True, False, False, False, False, True, True, False, False, True, False, True]",3344145103.117107,2436984556.5482316,"[[25.9293972889661, 48.1322184332332], [79.38292109375159, 39.517486902883725], [69.07705525717967, 37.604165009795224], [49.68344383645957, 44.10677664645113], [73.51702861754545, 31.414179866157333], [17.54629384081386, 44.56791627655587], [33.05885439098464, 54.55373762443038], [5.0, 25.59636201169571], [15.896312131239032, 46.62292444635855], [56.677856273484984, 59.29670207061534], [50.94572997602054, 86.03709570607482], [21.5327690175707, 85.89195577097951], [34.94651616083884, 43.866115917806056], [76.21620750563534, 42.735930909532904], [53.96749501384476, 12.20472905944547], [70.28104869398453, 53.05146505754226], [36.378537319927375, 73.07429627427234], [34.2555863433316, 46.27983115845212], [20.72333577977318, 42.24903891577034], [26.27641925409197, 30.985067235347962]]","[[20.118216247002568, 44.48649447137244], [54.50463696325935, 38.11831452010485], [76.44159612719633, 39.233264489725755]]"
0,11,"[1, 3, 3, 3, 3, 1, 3, 1, 1, 1, 2, 1, 3, 3, 2, 2, 1, 1, 1, 1]","[1, 3, 3, 3, 3, 2, 3, 1, 1, 2, 2, 3, 3, 3, 2, 2, 3, 2, 2, 1]","[False, True, True, False, False, False, False, False, True, False, True, False, False, True, True, True, False, False, True, False]","[False, True, True, False, False, False, False, False, True, False, False, False, False, True, True, True, False, True, False, True]",3216506505.360673,2934529350.466353,"[[25.9293972889661, 48.1322184332332], [79.38292109375159, 39.517486902883725], [69.07705525717967, 37.604165009795224], [49.68344383645957, 44.10677664645113], [73.51702861754545, 31.414179866157333], [17.54629384081386, 44.56791627655587], [33.05885439098464, 54.55373762443038], [5.0, 25.59636201169571], [15.896312131239032, 46.62292444635855], [56.677856273484984, 59.29670207061534], [50.94572997602054, 86.03709570607482], [21.5327690175707, 85.89195577097951], [34.94651616083884, 43.866115917806056], [76.21620750563534, 42.735930909532904], [53.96749501384476, 12.20472905944547], [70.28104869398453, 53.05146505754226], [36.378537319927375, 73.07429627427234], [34.2555863433316, 46.27983115845212], [20.72333577977318, 42.24903891577034], [26.27641925409197, 30.985067235347962]]","[[20.118216247002568, 44.48649447137244], [54.50463696325935, 38.11831452010485], [76.44159612719633, 39.233264489725755]]"
0,12,"[1, 3, 2, 3, 3, 1, 1, 1, 1, 1, 2, 3, 3, 3, 2, 2, 1, 1, 1, 1]","[2, 3, 3, 2, 3, 1, 3, 3, 1, 2, 2, 2, 1, 3, 2, 2, 3, 2, 2, 1]","[True, True, True, False, True, False, False, False, False, False, False, False, False, True, True, True, False, False, True, False]","[False, True, True, True, False, True, False, False, True, False, False, False, False, True, True, False, False, True, False, False]",3565245080.4335527,2331824313.094946,"[[25.9293972889661, 48.1322184332332], [79.38292109375159, 39.517486902883725], [69.07705525717967, 37.604165009795224], [49.68344383645957, 44.10677664645113], [73.51702861754545, 31.414179866157333], [17.54629384081386, 44.56791627655587], [33.05885439098464, 54.55373762443038], [5.0, 25.59636201169571], [15.896312131239032, 46.62292444635855], [56.677856273484984, 59.29670207061534], [50.94572997602054, 86.03709570607482], [21.5327690175707, 85.89195577097951], [34.94651616083884, 43.866115917806056], [76.21620750563534, 42.735930909532904], [53.96749501384476, 12.20472905944547], [70.28104869398453, 53.05146505754226], [36.378537319927375, 73.07429627427234], [34.2555863433316, 46.27983115845212], [20.72333577977318, 42.24903891577034], [26.27641925409197, 30.985067235347962]]","[[20.118216247002568, 44.48649447137244], [54.50463696325935, 38.11831452010485], [76.44159612719633, 39.233264489725755]]"
0,13,"[1, 3, 2, 3, 3, 1, 1, 1, 1, 1, 2, 3, 2, 3, 2, 2, 1, 1, 1, 1]","[2, 3, 3, 2, 3, 2, 2, 1, 1, 2, 3, 3, 1, 3, 2, 2, 3, 2, 2, 2]","[False, True, True, True, False, False, False, False, True, False, False, False, True, True, True, False, False, False, True, False]","[False, True, True, False, False, False, False, True, True, False, False, False, False, True, True, False, False, True, False, True]",3144983234.7334223,2179961976.4583936,"[[25.9293972889661, 48.1322184332332], [79.38292109375159, 39.517486902883725], [69.07705525717967, 37.604165009795224], [49.68344383645957, 44.10677664645113], [73.51702861754545, 31.414179866157333], [17.54629384081386, 44.56791627655587], [33.05885439098464, 54.55373762443038], [5.0, 25.59636201169571], [15.896312131239032, 46.62292444635855], [56.677856273484984, 59.29670207061534], [50.94572997602054, 86.03709570607482], [21.5327690175707, 85.89195577097951], [34.94651616083884, 43.866115917806056], [76.21620750563534, 42.735930909532904], [53.96749501384476, 12.20472905944547], [70.28104869398453, 53.05146505754226], [36.378537319927375, 73.07429627427234], [34.2555863433316, 46.27983115845212], [20.72333577977318, 42.24903891577034], [26.27641925409197, 30.985067235347962]]","[[20.118216247002568, 44.48649447137244], [54.50463696325935, 38.11831452010485], [76.44159612719633, 39.233264489725755]]"
0,14,"[1, 3, 3, 3, 3, 1, 3, 1, 1, 2, 2, 1, 3, 3, 2, 3, 1, 2, 1, 1]","[1, 3, 3, 2, 3, 2, 2, 1, 1, 2, 3, 1, 3, 2, 2, 2, 3, 2, 2, 2]","[False, True, False, True, False, True, False, False, False, False, True, False, False, True, True, False, False, True, True, False]","[True, True, True, False, True, False, False, False, True, False, False, False, False, True, True, False, False, True, False, False]",2800376034.3613386,2121541012.8451335,"[[25.9293972889661, 48.1322184332332], [79.38292109375159, 39.517486902883725], [69.07705525717967, 37.604165009795224], [49.68344383645957, 44.10677664645113], [73.51702861754545, 31.414179866157333], [17.54629384081386, 44.56791627655587], [33.05885439098464, 54.55373762443038], [5.0, 25.59636201169571], [15.896312131239032, 46.62292444635855], [56.677856273484984, 59.29670207061534], [50.94572997602054, 86.03709570607482], [21.5327690175707, 85.89195577097951], [34.94651616083884, 43.866115917806056], [76.21620750563534, 42.735930909532904], [53.96749501384476, 12.20472905944547], [70.28104869398453, 53.05146505754226], [36.378537319927375, 73.07429627427234], [34.2555863433316, 46.27983115845212], [20.72333577977318, 42.24903891577034], [26.27641925409197, 30.985067235347962]]","[[20.118216247002568, 44.48649447137244], [54.50463696325935, 38.11831452010485], [76.44159612719633, 39.233264489725755]]"
0,15,"[1, 3, 3, 3, 3, 1, 1, 1, 1, 1, 2, 3, 3, 3, 2, 2, 1, 2, 1, 1]","[1, 3, 3, 2, 3, 2, 3, 1, 1, 2, 3, 3, 2, 3, 2, 1, 3, 2, 2, 1]","[False, True, True, False, False, False, False, False, True, False, False, False, False, True, True, True, False, True, True, False]","[False, True, True, False, False, False, False, False, True, False, False, False, True, True, True, False, False, True, False, True]",2811669650.0423346,2352199036.7949524,"[[25.9293972889661, 48.1322184332332], [79.38292109375159, 39.517486902883725], [69.07705525717967, 37.604165009795224], [49.68344383645957, 44.10677664645113], [73.51702861754545, 31.414179866157333], [17.54629384081386, 44.56791627655587], [33.05885439098464, 54.55373762443038], [5.0, 25.59636201169571], [15.896312131239032, 46.62292444635855], [56.677856273484984, 59.29670207061534], [50.94572997602054, 86.03709570607482], [21.5327690175707, 85.89195577097951], [34.94651616083884, 43.866115917806056], [76.21620750563534, 42.735930909532904], [53.96749501384476, 12.20472905944547], [70.28104869398453, 53.05146505754226], [36.378537319927375, 73.07429627427234], [34.2555863433316, 46.27983115845212], [20.72333577977318, 42.24903891577034], [26.27641925409197, 30.985067235347962]]","[[20.118216247002568, 44.48649447137244], [54.50463696325935, 38.11831452010485], [76.44159612719633, 39.233264489725755]]"
0,16,"[1, 3, 3, 3, 3, 1, 1, 1, 1, 1, 2, 1, 1, 3, 2, 3, 1, 1, 1, 1]","[2, 3, 3, 3, 2, 2, 2, 1, 1, 2, 3, 3, 1, 3, 2, 2, 3, 2, 2, 2]","[False, True, True, False, False, True, False, False, False, False, True, False, False, True, True, False, False, False, True, False]","[False, True, True, False, False, True, False, True, True, False, False, False, False, True, True, False, False, True, False, False]",2423044588.264553,1710489776.8736403,"[[25.9293972889661, 48.1322184332332], [79.38292109375159, 39.517486902883725], [69.07705525717967, 37.604165009795224], [49.68344383645957, 44.10677664645113], [73.51702861754545, 31.414179866157333], [17.54629384081386, 44.56791627655587], [33.05885439098464, 54.55373762443038], [5.0, 25.59636201169571], [15.896312131239032, 46.62292444635855], [56.677856273484984, 59.29670207061534], [50.94572997602054, 86.03709570607482], [21.5327690175707, 85.89195577097951], [34.94651616083884, 43.866115917806056], [76.21620750563534, 42.735930909532904], [53.96749501384476, 12.20472905944547], [70.28104869398453, 53.05146505754226], [36.378537319927375, 73.07429627427234], [34.2555863433316, 46.27983115845212], [20.72333577977318, 42.24903891577034], [26.27641925409197, 30.985067235347962]]","[[20.118216247002568, 44.48649447137244], [54.50463696325935, 38.11831452010485], [76.44159612719633, 39.233264489725755]]"
0,17,"[1, 3, 3, 3, 3, 1, 3, 1, 1, 1, 2, 1, 3, 3, 2, 2, 1, 2, 1, 1]","[1, 3, 3, 3, 3, 1, 2, 2, 1, 2, 3, 3, 1, 3, 2, 2, 3, 2, 2, 1]","[False, True, True, False, False, True, False, False, False, False, True, False, False, True, True, False, False, True, False, True]","[False, True, True, False, False, True, True, False, False, False, False, False, False, True, True, False, False, True, False, True]",2816439246.7961864,2567841059.791891,"[[25.9293972889661, 48.1322184332332], [79.38292109375159, 39.517486902883725], [69.07705525717967, 37.604165009795224], [49.68344383645957, 44.10677664645113], [73.51702861754545, 31.414179866157333], [17.54629384081386, 44.56791627655587], [33.05885439098464, 54.55373762443038], [5.0, 25.59636201169571], [15.896312131239032, 46.62292444635855], [56.677856273484984, 59.29670207061534], [50.94572997602054, 86.03709570607482], [21.5327690175707, 85.89195577097951], [34.94651616083884, 43.866115917806056], [76.21620750563534, 42.735930909532904], [53.96749501384476, 12.20472905944547], [70.28104869398453, 53.05146505754226], [36.378537319927375, 73.07429627427234], [34.2555863433316, 46.27983115845212], [20.72333577977318, 42.24903891577034], [26.27641925409197, 30.985067235347962]]","[[20.118216247002568, 44.48649447137244], [54.50463696325935, 38.11831452010485], [76.44159612719633, 39.233264489725755]]"
0,18,"[1, 3, 3, 1, 3, 1, 1, 1, 1, 1, 2, 1, 3, 3, 2, 3, 1, 1, 1, 1]","[2, 3, 3, 2, 3, 1, 2, 1, 1, 2, 2, 3, 1, 3, 2, 2, 3, 2, 2, 1]","[False, True, True, False, False, True, False, False, False, False, True, False, False, True, True, False, False, False, True, False]","[False, True, True, True, False, True, False, False, False, False, False, False, False, True, True, False, False, True, False, True]",2626686500.199615,2116318280.3081677,"[[25.9293972889661, 48.1322184332332], [79.38292109375159, 39.517486902883725], [69.07705525717967, 37.604165009795224], [49.68344383645957, 44.10677664645113], [73.51702861754545, 31.414179866157333], [17.54629384081386, 44.56791627655587], [33.05885439098464, 54.55373762443038], [5.0, 25.59636201169571], [15.896312131239032, 46.62292444635855], [56.677856273484984, 59.29670207061534], [50.94572997602054, 86.03709570607482], [21.5327690175707, 85.89195577097951], [34.94651616083884, 43.866115917806056], [76.21620750563534, 42.735930909532904], [53.96749501384476, 12.20472905944547], [70.28104869398453, 53.05146505754226], [36.378537319927375, 73.07429627427234], [34.2555863433316, 46.27983115845212], [20.72333577977318, 42.24903891577034], [26.27641925409197, 30.985067235347962]]","[[20.118216247002568, 44.48649447137244], [54.50463696325935, 38.11831452010485], [76.44159612719633, 39.233264489725755]]"
0,19,"[1, 3, 3, 3, 3, 1, 1, 1, 1, 2, 2, 3, 3, 3, 1, 2, 1, 1, 1, 1]","[2, 3, 3, 2, 3, 1, 2, 3, 1, 2, 2, 0, 1, 3, 2, 2, 3, 2, 2, 1]","[False, True, True, False, False, False, False, False, False, True, True, False, False, True, False, True, False, False, True, True]","[False, True, True, False, False, False, True, False, True, False, True, False, False, True, False, True, False, False, False, True]",2640419642.6695004,2333497272.446089,"[[25.9293972889661, 48.1322184332332], [79.38292109375159, 39.517486902883725], [69.07705525717967, 37.604165009795224], [49.68344383645957, 44.10677664645113], [73.51702861754545, 31.414179866157333], [17.54629384081386, 44.56791627655587], [33.05885439098464, 54.55373762443038], [5.0, 25.59636201169571], [15.896312131239032, 46.62292444635855], [56.677856273484984, 59.29670207061534], [50.94572997602054, 86.03709570607482], [21.5327690175707, 85.89195577097951], [34.94651616083884, 43.866115917806056], [76.21620750563534, 42.735930909532904], [53.96749501384476, 12.20472905944547], [70.28104869398453, 53.05146505754226], [36.378537319927375, 73.07429627427234], [34.2555863433316, 46.27983115845212], [20.72333577977318, 42.24903891577034], [26.27641925409197, 30.985067235347962]]","[[20.118216247002568, 44.48649447137244], [54.50463696325935, 38.11831452010485], [76.44159612719633, 39.233264489725755]]"
0,20,"[1, 3, 2, 3, 3, 1, 1, 1, 1, 1, 1, 3, 1, 3, 2, 2, 1, 2, 1, 1]","[2, 3, 3, 3, 2, 1, 2, 1, 1, 2, 2, 3, 1, 3, 2, 2, 3, 2, 2, 1]","[False, True, True, True, False, True, False, False, False, False, False, False, False, True, True, True, False, False, True, False]","[False, True, True, False, False, True, False, False, True, False, False, False, False, True, True, True, False, True, False, False]",2979202742.86053,2473014646.3983483,"[[25.9293972889661, 48.1322184332332], [79.38292109375159, 39.517486902883725], [69.07705525717967, 37.604165009795224], [49.68344383645957, 44.10677664645113], [73.51702861754545, 31.414179866157333], [17.54629384081386, 44.56791627655587], [33.05885439098464, 54.55373762443038], [5.0, 25.59636201169571], [15.896312131239032, 46.62292444635855], [56.677856273484984, 59.29670207061534], [50.94572997602054, 86.03709570607482], [21.5327690175707, 85.89195577097951], [34.94651616083884, 43.866115917806056], [76.21620750563534, 42.735930909532904], [53.96749501384476, 12.20472905944547], [70.28104869398453, 53.05146505754226], [36.378537319927375, 73.07429627427234], [34.2555863433316, 46.27983115845212], [20.72333577977318, 42.24903891577034], [26.27641925409197, 30.985067235347962]]","[[20.118216247002568, 44.48649447137244], [54.50463696325935, 38.11831452010485], [76.44159612719633, 39.233264489725755]]"
